CustomerKey,Full Name,MaritalStatus,Gender,YearlyIncome,TotalChildren,TotalChildren,KidsAtHome,EnglishOccupation,DateFirstPurchase,BirthDate,EducationLevel,DateFirstPurchase,Customer City
24233,Jada Parker,S,Female,70000,0,0,0,Skilled Manual,30/11/2023,20/11/1984,Partial College,30/11/2023,West Covina
24234,Eduardo Martinez,S,Male,70000,0,0,0,Skilled Manual,11/12/2023,14/04/1985,Partial College,11/12/2023,West Covina
24235,Jill Martinez,S,Female,40000,0,0,0,Skilled Manual,09/11/2021,20/02/1984,High School,09/11/2021,Langford
24236,Isabella Nelson,S,Female,30000,0,0,0,Skilled Manual,04/05/2023,08/05/1984,Partial College,04/05/2023,Edmonds
24237,Chloe Henderson,S,Female,30000,0,0,0,Skilled Manual,15/12/2023,04/10/1983,Partial College,15/12/2023,Kirkland
24238,Sean Richardson,M,Male,60000,0,0,0,Skilled Manual,19/12/2023,06/03/1984,Partial College,19/12/2023,Berkeley
24239,Miguel Hernandez,M,Male,60000,0,0,0,Skilled Manual,02/12/2023,26/05/1984,Partial College,02/12/2023,Imperial Beach
24240,Edwin Hu,M,Male,10000,2,2,1,Clerical,19/12/2023,07/10/1950,Partial High School,19/12/2023,Newcastle
24241,Colin Zhao,S,Male,20000,4,4,0,Skilled Manual,04/10/2022,06/08/1951,High School,04/10/2022,North Ryde
24242,Amy Zeng,M,Female,30000,2,2,0,Clerical,14/10/2022,04/10/1951,Partial College,14/10/2022,Hervey Bay
24243,Karen Lin,M,Female,30000,2,2,0,Clerical,15/06/2023,04/07/1957,Partial College,15/06/2023,Seaford
24244,Anne Serrano,M,Female,40000,2,2,0,Management,15/10/2022,10/04/1952,Bachelors,15/10/2022,Perth
24245,Omar Liang,M,Male,10000,2,2,1,Clerical,18/12/2023,31/08/1952,Partial High School,18/12/2023,Caloundra
24246,Victor Ramos,M,Male,10000,2,2,1,Clerical,09/05/2023,20/03/1953,Partial High School,09/05/2023,Darlinghurst
24247,George Sara,M,Male,20000,4,4,0,Skilled Manual,24/10/2022,21/12/1952,High School,24/10/2022,Findon
24248,Jake Lin,S,Male,20000,4,4,0,Skilled Manual,05/10/2022,01/10/1958,High School,05/10/2022,Melton
24249,Jesse Howard,S,Male,30000,2,2,0,Clerical,04/10/2022,14/09/1952,Partial College,04/10/2022,Port Macquarie
24250,Carmen Suri,M,Female,30000,2,2,0,Clerical,20/10/2022,18/01/1953,Partial College,20/10/2022,Rhodes
24251,Jay Browning,S,Male,30000,2,2,0,Clerical,15/10/2022,31/07/1952,Partial College,15/10/2022,St. Leonards
24252,Jaclyn Xu,M,Female,30000,2,2,0,Clerical,15/10/2022,21/05/1953,Partial College,15/10/2022,Wollongong
24253,Fernando Wood,M,Male,10000,2,2,1,Clerical,09/10/2023,14/05/1954,Partial High School,09/10/2023,Hervey Bay
24254,Emily Washington,S,Female,70000,0,0,0,Skilled Manual,26/12/2023,12/02/1984,Partial College,26/12/2023,San Diego
24255,Chloe Lee,S,Female,40000,0,0,0,Clerical,30/12/2023,12/03/1983,Partial High School,30/12/2023,Cliffside
24256,Kayla Barnes,S,Female,40000,0,0,0,Clerical,25/03/2023,22/01/1983,Partial High School,25/03/2023,N. Vancouver
24257,Alan Shen,M,Male,20000,2,2,1,Clerical,25/10/2022,08/01/1959,Partial High School,25/10/2022,Sydney
24258,Hailey Edwards,S,Female,40000,0,0,0,Professional,27/11/2023,08/10/1982,Bachelors,27/11/2023,Vancouver
24259,Gavin Price,S,Male,40000,0,0,0,Professional,08/01/2024,31/01/1983,Bachelors,08/01/2024,Bremerton
24260,Blake Perry,S,Male,40000,0,0,0,Skilled Manual,07/12/2023,06/09/1982,Partial College,07/12/2023,Sedro Woolley
24261,Emma Jones,S,Female,60000,0,0,0,Skilled Manual,12/07/2023,13/12/1982,Partial College,12/07/2023,Concord
24262,Daniel Thomas,M,Male,60000,0,0,0,Skilled Manual,24/06/2023,13/09/1982,Partial College,24/06/2023,La Jolla
24263,Brooke Brooks,M,Female,60000,0,0,0,Skilled Manual,12/07/2023,12/02/1983,Partial College,12/07/2023,La Jolla
24264,Richard Long,S,Male,70000,0,0,0,Skilled Manual,13/10/2023,27/04/1983,Partial College,13/10/2023,Newport Beach
24265,Seth McDonald,M,Male,70000,0,0,0,Skilled Manual,21/07/2023,13/03/1983,Partial College,21/07/2023,Novato
24266,Melvin Chander,M,Male,20000,2,2,1,Clerical,01/10/2022,25/08/1954,Partial High School,01/10/2022,Milsons Point
24267,Jésus Hernandez,M,Male,10000,2,2,1,Clerical,24/06/2023,08/04/1961,Partial High School,24/06/2023,Townsville
24268,Meredith Gill,M,Female,10000,2,2,1,Clerical,27/05/2023,20/10/1961,Partial High School,27/05/2023,Lane Cove
24269,Todd Lu,M,Male,10000,2,2,1,Clerical,13/09/2023,01/03/1956,Partial High School,13/09/2023,Geelong
24270,Latasha Ortega,M,Female,20000,2,2,1,Clerical,11/10/2022,12/11/1955,Partial High School,11/10/2022,Coffs Harbour
24271,Leonard Shen,M,Male,20000,2,2,1,Clerical,14/10/2022,19/10/1955,Partial High School,14/10/2022,Caloundra
24272,Martha Wang,M,Female,20000,2,2,1,Clerical,10/10/2022,12/02/1962,Partial High School,10/10/2022,Silverwater
24273,Monique Sanz,M,Female,20000,2,2,1,Clerical,10/10/2022,07/03/1962,Partial High School,10/10/2022,Sydney
24274,Shaun Shan,M,Male,20000,2,2,1,Clerical,30/10/2022,02/08/1956,Partial High School,30/10/2022,Townsville
24275,Lucas Rivera,M,Male,30000,0,0,0,Skilled Manual,26/02/2023,14/01/1986,Partial College,26/02/2023,Palo Alto
24276,Kaitlyn Nelson,S,Female,20000,2,2,1,Clerical,08/03/2023,06/01/1958,Partial High School,08/03/2023,Sydney
24277,Donald Kovár,S,Male,20000,3,3,1,Clerical,23/02/2023,02/11/1957,Partial High School,23/02/2023,Goulburn
24278,Cedric Xu,M,Male,40000,2,2,0,Skilled Manual,01/06/2023,01/08/1969,Partial College,01/06/2023,East Brisbane
24279,Angel Nelson,S,Male,40000,2,2,0,Skilled Manual,12/01/2024,16/05/1959,Partial College,12/01/2024,Rockhampton
24280,Peter Shan,S,Male,40000,3,3,0,Clerical,17/07/2023,30/03/1960,Partial High School,17/07/2023,Silverwater
24281,Marie Suri,S,Female,40000,3,3,0,Clerical,25/11/2022,09/04/1965,Partial High School,25/11/2022,Milsons Point
24282,Damien Raji,M,Male,80000,2,2,0,Skilled Manual,23/11/2022,20/01/1961,Partial College,23/11/2022,Malabar
24283,Aimee Zheng,S,Female,80000,2,2,0,Skilled Manual,26/11/2022,17/09/1960,Partial College,26/11/2022,Townsville
24284,Melissa Sanders,S,Female,40000,0,0,0,Skilled Manual,30/10/2021,08/12/1980,Partial College,30/10/2021,Victoria
24285,Jesse Cox,S,Male,40000,0,0,0,Skilled Manual,05/07/2023,18/05/1981,Partial College,05/07/2023,Burien
24286,Kelvin Goel,S,Male,40000,0,0,0,Skilled Manual,18/12/2023,23/11/1980,High School,18/12/2023,Chula Vista
24287,John Martinez,M,Male,40000,0,0,0,Skilled Manual,15/12/2023,21/11/1980,High School,15/12/2023,Chula Vista
24288,Pedro Gomez,M,Male,40000,0,0,0,Skilled Manual,06/10/2023,04/07/1980,High School,06/10/2023,Concord
24289,Robert Gonzalez,S,Male,60000,0,0,0,Skilled Manual,04/04/2023,14/06/1981,Partial College,04/04/2023,Grossmont
24290,Zoe Bell,M,Female,50000,0,0,0,Skilled Manual,23/07/2023,15/04/1980,High School,23/07/2023,Bellingham
24291,Eduardo Garcia,S,Male,50000,0,0,0,Skilled Manual,09/12/2023,08/09/1979,High School,09/12/2023,Bellingham
24292,Mackenzie Brooks,M,Female,50000,0,0,0,Skilled Manual,13/02/2023,03/09/1979,High School,13/02/2023,Glendale
24293,Anna Rivera,M,Female,50000,0,0,0,Skilled Manual,28/01/2023,17/04/1980,High School,28/01/2023,Lincoln Acres
24294,Luis Yang,S,Male,50000,0,0,0,Skilled Manual,12/09/2023,29/08/1979,High School,12/09/2023,Portland
24295,Natalie Barnes,S,Female,60000,0,0,0,Skilled Manual,09/12/2023,23/09/1978,Partial College,09/12/2023,Palo Alto
24296,Amanda Gonzalez,S,Female,70000,0,0,0,Professional,01/12/2023,03/02/1984,Partial College,01/12/2023,Fremont
24297,Victoria Cox,M,Female,60000,0,0,0,Professional,16/02/2023,08/04/1982,Partial College,16/02/2023,Imperial Beach
24298,Robert Yang,M,Male,60000,0,0,0,Professional,12/03/2023,06/04/1982,Partial College,12/03/2023,Palo Alto
24299,Andrea Gray,S,Female,60000,0,0,0,Professional,14/03/2023,01/12/1981,Partial College,14/03/2023,Downey
24300,Naomi Gomez,S,Female,80000,2,2,0,Skilled Manual,20/11/2022,02/01/1978,High School,20/11/2022,Melbourne
24301,Tasha Rai,S,Female,70000,2,2,0,Skilled Manual,30/10/2022,22/02/1963,High School,30/10/2022,Hobart
24302,Cesar Kapoor,M,Male,70000,2,2,0,Skilled Manual,03/11/2022,28/07/1962,High School,03/11/2022,Sydney
24303,Megan Diaz,S,Female,70000,2,2,0,Skilled Manual,26/11/2022,01/06/1963,High School,26/11/2022,Wollongong
24304,Beth Serrano,S,Female,100000,1,1,0,Management,24/11/2022,22/11/1963,Bachelors,24/11/2022,Milsons Point
24305,Warren Chow,S,Male,100000,1,1,1,Management,21/11/2022,26/04/1965,Bachelors,21/11/2022,Perth
24306,Molly Chandra,M,Female,100000,1,1,1,Management,26/01/2024,04/04/1970,Bachelors,26/01/2024,Springwood
24307,Tina Sara,S,Female,100000,1,1,1,Management,26/11/2022,15/08/1964,Bachelors,26/11/2022,Milsons Point
24308,Destiny Sanders,S,Female,80000,0,0,0,Management,26/12/2023,25/07/1978,Bachelors,26/12/2023,Woodburn
24309,Ethan Williams,M,Male,50000,0,0,0,Professional,20/11/2021,15/02/1980,High School,20/11/2021,Shawnee
24310,Gabrielle Peterson,S,Female,50000,0,0,0,Professional,02/11/2021,05/08/1979,High School,02/11/2021,Shawnee
24311,Geoffrey Patel,S,Male,60000,0,0,0,Professional,15/12/2023,19/10/1979,Partial College,15/12/2023,Burien
24312,Austin Martin,S,Male,60000,0,0,0,Professional,26/07/2023,18/11/1979,Partial College,26/07/2023,Everett
24313,Taylor Brooks,M,Female,60000,0,0,0,Professional,18/05/2023,14/03/1985,Partial College,18/05/2023,Lake Oswego
24314,Bryan Howard,M,Male,120000,2,2,1,Management,17/03/2023,25/09/1971,Bachelors,17/03/2023,Daly City
24315,Edward Scott,M,Male,130000,0,0,1,Management,16/05/2023,05/03/1972,Graduate Degree,16/05/2023,El Cajon
24316,Rachel Diaz,S,Female,130000,0,0,1,Management,01/11/2023,25/09/1971,Graduate Degree,01/11/2023,Grossmont
24317,Devin Thomas,S,Male,130000,0,0,1,Management,20/02/2023,09/10/1971,Graduate Degree,20/02/2023,Newport Beach
24318,Luis Long,M,Male,130000,1,1,1,Management,25/04/2023,18/07/1977,Graduate Degree,25/04/2023,San Diego
24319,Benjamin Clark,M,Male,70000,2,2,0,Skilled Manual,12/11/2023,09/10/1962,Partial High School,12/11/2023,Lynnwood
24320,Joshua White,S,Male,70000,2,2,0,Skilled Manual,10/08/2023,10/02/1963,Partial High School,10/08/2023,Beaverton
24321,Gabriel Scott,S,Male,40000,0,0,0,Professional,06/12/2023,05/08/1980,Bachelors,06/12/2023,Renton
24322,Alexandra Evans,M,Female,60000,4,4,1,Skilled Manual,02/09/2023,21/08/1969,Bachelors,02/09/2023,Royal Oak
24323,Janet Wright,S,Female,60000,5,5,1,Skilled Manual,05/12/2023,25/07/1975,Bachelors,05/12/2023,Lincoln Acres
24324,Jennifer Reed,S,Female,60000,4,4,1,Skilled Manual,20/12/2023,24/10/1975,Bachelors,20/12/2023,Downey
24325,Jason Perry,M,Male,60000,4,4,1,Skilled Manual,08/12/2023,12/12/1975,Bachelors,08/12/2023,West Covina
24326,Adam Bryant,M,Male,60000,4,4,1,Skilled Manual,17/12/2023,13/10/1975,Bachelors,17/12/2023,Woodburn
24327,Evan Rogers,M,Male,60000,4,4,1,Skilled Manual,25/12/2023,07/04/1970,Bachelors,25/12/2023,Yakima
24328,Melissa Simmons,S,Female,60000,4,4,1,Skilled Manual,17/12/2023,04/05/1975,Bachelors,17/12/2023,National City
24329,Abigail Cooper,S,Female,70000,4,4,1,Professional,20/12/2023,08/08/1968,Bachelors,20/12/2023,Portland
24330,Jessica Bennett,S,Female,70000,4,4,1,Professional,04/12/2023,22/09/1974,Bachelors,04/12/2023,Chula Vista
24331,Carson Powell,S,Male,70000,0,0,0,Professional,01/12/2023,06/08/1979,Bachelors,01/12/2023,Imperial Beach
24332,Abigail Thompson,M,Female,60000,3,3,1,Professional,13/11/2021,30/11/1968,Graduate Degree,13/11/2021,Metchosin
24333,Ann Prasad,S,Female,70000,1,1,0,Professional,02/12/2023,25/05/1968,Bachelors,02/12/2023,Burien
24334,Alexa James,M,Female,70000,1,1,0,Professional,12/12/2023,05/03/1968,Bachelors,12/12/2023,Novato
24335,Richard Wright,S,Male,70000,1,1,0,Professional,04/12/2023,23/10/1973,Bachelors,04/12/2023,Lynnwood
24336,Gabrielle Wright,S,Female,70000,1,1,0,Professional,18/12/2023,06/09/1967,Bachelors,18/12/2023,Milwaukie
24337,Noah Alexander,M,Male,70000,1,1,0,Skilled Manual,16/12/2023,06/10/1973,Partial College,16/12/2023,Edmonds
24338,Shannon Zeng,S,Female,40000,4,4,1,Skilled Manual,23/12/2023,05/03/1967,High School,23/12/2023,Burbank
24339,Jennifer Price,S,Female,40000,4,4,1,Skilled Manual,28/12/2022,09/04/1967,High School,28/12/2022,Newport Beach
24340,Chloe Clark,S,Female,40000,4,4,1,Skilled Manual,24/02/2023,01/12/1972,High School,24/02/2023,Palo Alto
24341,Wyatt Jones,M,Male,60000,1,1,0,Skilled Manual,24/02/2023,09/06/1967,Partial College,24/02/2023,Coronado
24342,Evan Campbell,M,Male,60000,1,1,0,Skilled Manual,06/11/2021,22/10/1966,Partial College,06/11/2021,Sooke
24343,Tyler Harris,M,Male,40000,4,4,1,Skilled Manual,08/03/2023,01/09/1976,High School,08/03/2023,Fremont
24344,Wayne Chander,S,Male,50000,0,0,0,Skilled Manual,13/11/2021,12/06/1978,Partial College,13/11/2021,Cliffside
24345,Riley Cox,S,Female,60000,0,0,0,Professional,14/03/2023,18/06/1978,Graduate Degree,14/03/2023,W. Linn
24346,Giorgio Veronesi,M,Female,60000,0,0,0,Professional,23/04/2023,04/03/1973,Graduate Degree,23/04/2023,Burlingame
24347,Tina Madan,S,Female,60000,0,0,0,Professional,06/04/2023,15/12/1978,Graduate Degree,06/04/2023,Concord
24348,Ruben Gomez,S,Male,60000,0,0,0,Professional,14/04/2023,16/03/1973,Graduate Degree,14/04/2023,Concord
24349,Jill Patterson,S,Female,60000,0,0,0,Professional,03/04/2023,31/12/1972,Graduate Degree,03/04/2023,San Diego
24350,Eduardo Simmons,S,Male,40000,2,2,0,Clerical,03/05/2023,11/12/1932,Partial High School,03/05/2023,Fremont
24351,Brandon Yang,M,Male,60000,1,1,0,Skilled Manual,06/04/2023,01/02/1971,Partial College,06/04/2023,Daly City
24352,Natalie Cox,M,Female,60000,1,1,0,Skilled Manual,19/05/2023,30/11/1965,Partial College,19/05/2023,Lynnwood
24353,Andrea Ramirez,M,Female,60000,1,1,0,Skilled Manual,05/05/2023,02/05/1971,Partial College,05/05/2023,San Carlos
24354,Bailey Cook,M,Female,60000,1,1,0,Skilled Manual,30/04/2023,16/12/1964,Partial College,30/04/2023,Santa Cruz
24355,Jennifer Johnson,M,Female,60000,4,4,1,Professional,15/05/2023,13/06/1970,Bachelors,15/05/2023,Burlingame
24356,Wesley Zhang,S,Male,80000,2,2,0,Professional,22/12/2023,05/02/1965,Graduate Degree,22/12/2023,Burbank
24357,Eric Baker,M,Male,60000,3,3,1,Professional,13/05/2023,08/09/1974,Bachelors,13/05/2023,Beverly Hills
24358,Kevin Green,M,Male,60000,1,1,0,Professional,24/05/2023,08/08/1963,Bachelors,24/05/2023,San Gabriel
24359,Zachary Shan,S,Male,60000,1,1,0,Professional,05/05/2023,01/08/1969,Bachelors,05/05/2023,West Covina
24360,Carolyn Diaz,S,Female,60000,2,2,1,Professional,04/11/2022,19/01/1974,Bachelors,04/11/2022,Rhodes
24361,Francisco Rodriguez,M,Male,60000,2,2,1,Professional,13/11/2022,17/05/1974,Bachelors,13/11/2022,Brisbane
24362,Marc Vazquez,S,Male,60000,2,2,1,Professional,11/11/2022,05/06/1974,Bachelors,11/11/2022,Melton
24363,Amanda Coleman,M,Female,80000,4,4,1,Management,22/01/2024,26/07/1975,Graduate Degree,22/01/2024,Goulburn
24364,Henry Prasad,M,Male,90000,2,2,0,Professional,08/11/2022,13/12/1975,Bachelors,08/11/2022,Cloverdale
24365,Mallory Navarro,S,Female,60000,2,2,1,Professional,14/11/2022,25/10/1973,Bachelors,14/11/2022,Rockhampton
24366,Melvin Luo,S,Male,120000,1,1,0,Management,24/11/2022,13/08/1985,Graduate Degree,24/11/2022,North Ryde
24367,Ross Sara,S,Male,120000,1,1,0,Management,25/11/2022,07/02/1980,Graduate Degree,25/11/2022,Seaford
24368,Ebony Prasad,S,Female,120000,1,1,0,Management,03/11/2022,06/10/1974,Graduate Degree,03/11/2022,Seaford
24369,Chelsea Lopez,M,Female,80000,5,5,1,Management,28/10/2023,22/12/1972,Graduate Degree,28/10/2023,Lane Cove
24370,Nathan West,M,Male,80000,5,5,1,Management,22/08/2023,22/12/1972,Graduate Degree,22/08/2023,Cranbourne
24371,Leslie Navarro,M,Female,90000,2,2,0,Professional,05/11/2022,18/09/1971,Bachelors,05/11/2022,Seaford
24372,Teresa Jimenez,S,Female,60000,2,2,1,Professional,20/11/2022,21/03/1971,Bachelors,20/11/2022,Bendigo
24373,Steven Reed,M,Male,60000,2,2,1,Professional,30/07/2023,09/02/1971,Bachelors,30/07/2023,Melbourne
24374,Eugene Ma,S,Male,60000,3,3,1,Professional,27/01/2024,12/04/1971,Bachelors,27/01/2024,Silverwater
24375,Pamela Schmidt,M,Female,60000,3,3,1,Professional,08/04/2023,29/09/1976,Bachelors,08/04/2023,North Ryde
24376,Tommy Black,M,Male,70000,5,5,1,Professional,07/12/2023,06/01/1985,Bachelors,07/12/2023,Brisbane
24377,Richard Wood,S,Male,70000,0,0,0,Professional,16/11/2022,21/09/1979,Bachelors,16/11/2022,Melbourne
24378,Brandi Jiménez,S,Female,70000,0,0,0,Professional,27/11/2022,02/12/1973,Bachelors,27/11/2022,Port Macquarie
24379,Noah Jenkins,S,Male,70000,0,0,0,Professional,24/04/2023,21/12/1970,Bachelors,24/04/2023,Brisbane
24380,Maurice Yuan,M,Male,70000,0,0,0,Professional,07/08/2023,12/04/1971,Bachelors,07/08/2023,Sunbury
24381,Danny Serrano,S,Male,70000,0,0,0,Professional,18/11/2022,10/05/1976,Bachelors,18/11/2022,Silverwater
24382,Patrick Sanchez,M,Male,60000,3,3,1,Professional,26/07/2023,16/02/1975,Bachelors,26/07/2023,Cranbourne
24383,Ronald Prasad,M,Male,30000,0,0,0,Clerical,14/08/2023,23/12/1979,Partial College,14/08/2023,Lieusaint
24384,Kenneth Pal,M,Male,30000,0,0,0,Clerical,27/09/2023,20/02/1980,Partial College,27/09/2023,Roubaix
24385,Summer Perez,M,Female,70000,3,3,1,Professional,22/12/2023,21/04/1963,Partial College,22/12/2023,Concord
24386,Isabella Walker,S,Female,80000,2,2,1,Management,17/12/2021,08/05/1968,Bachelors,17/12/2021,Westminster
24387,Elijah Mitchell,M,Male,80000,2,2,1,Management,25/12/2023,26/03/1963,Bachelors,25/12/2023,Bellflower
24388,Maria Campbell,M,Female,80000,2,2,1,Management,07/12/2023,22/05/1963,Bachelors,07/12/2023,Lynnwood
24389,Xavier Carter,S,Male,80000,2,2,0,Skilled Manual,14/02/2023,31/10/1961,Partial High School,14/02/2023,Salem
24390,Carolyn Prasad,M,Female,60000,2,2,0,Professional,21/06/2023,20/02/1962,High School,21/06/2023,Bellingham
24391,Marissa Washington,M,Female,60000,2,2,0,Professional,30/05/2023,24/09/1961,High School,30/05/2023,Spring Valley
24392,Molly Prasad,S,Female,60000,2,2,0,Professional,17/12/2021,23/04/1962,High School,17/12/2021,Cliffside
24393,Joseph Johnson,S,Male,50000,2,2,0,Management,07/02/2023,16/12/1937,Graduate Degree,07/02/2023,Everett
24394,Drew Raji,M,Male,110000,2,2,1,Management,01/07/2023,24/01/1976,Bachelors,01/07/2023,Camarillo
24395,Alison Raji,M,Female,110000,3,3,1,Management,31/03/2023,08/11/1970,Bachelors,31/03/2023,Concord
24396,Robyn Navarro,M,Female,120000,2,2,1,Management,26/04/2023,02/12/1970,Bachelors,26/04/2023,Concord
24397,Henry Raman,S,Male,120000,2,2,1,Management,02/03/2023,19/06/1971,Bachelors,02/03/2023,Coronado
24398,Brandon Davis,M,Male,130000,1,1,1,Management,18/04/2023,01/12/1970,Graduate Degree,18/04/2023,Newport Beach
24399,Katherine Sanchez,M,Female,80000,4,4,1,Management,28/03/2023,18/07/1969,Bachelors,28/03/2023,N. Vancouver
24400,Kaitlyn Parker,M,Female,100000,5,5,1,Professional,15/12/2023,07/12/1969,Partial College,15/12/2023,Tacoma
24401,Douglas Rana,S,Male,110000,3,3,1,Management,30/07/2023,17/07/1969,Bachelors,30/07/2023,Bellflower
24402,Devin Alexander,S,Male,170000,0,0,0,Management,18/12/2023,03/01/1970,Graduate Degree,18/12/2023,Woodland Hills
24403,Gabriel Wright,M,Male,70000,3,3,1,Professional,06/01/2023,12/10/1967,Partial College,06/01/2023,Novato
24404,Bryant Chapman,M,Male,70000,4,4,0,Management,22/01/2023,25/12/1939,Graduate Degree,22/01/2023,Burlingame
24405,Tara Rai,M,Female,70000,4,4,0,Management,22/01/2023,17/10/1939,Graduate Degree,22/01/2023,Burlingame
24406,Reginald Vazquez,M,Male,110000,4,4,1,Management,20/12/2023,04/09/1979,Bachelors,20/12/2023,Chula Vista
24407,Makayla Peterson,M,Female,110000,5,5,1,Management,13/11/2023,15/03/1969,Bachelors,13/11/2023,Daly City
24408,Jordan Diaz,M,Male,110000,5,5,1,Management,27/11/2023,06/01/1969,Bachelors,27/11/2023,Daly City
24409,Jackson Hernandez,S,Male,120000,4,4,1,Professional,21/12/2023,21/03/1969,Partial College,21/12/2023,Imperial Beach
24410,Sara Sanders,S,Female,100000,1,1,1,Professional,08/11/2023,20/06/1973,Partial College,08/11/2023,Yakima
24411,Johnathan Sanchez,M,Male,110000,1,1,1,Management,22/03/2023,22/05/1968,Bachelors,22/03/2023,Beverly Hills
24412,Angelica Patterson,S,Female,120000,1,1,1,Professional,06/05/2023,29/02/1968,Partial College,06/05/2023,Coronado
24413,Nathan Lewis,M,Male,120000,1,1,1,Professional,12/01/2023,17/02/1973,High School,12/01/2023,Imperial Beach
24414,Adam Edwards,S,Male,130000,1,1,1,Management,20/01/2023,24/11/1967,Bachelors,20/01/2023,Lemon Grove
24415,Kaylee Ward,M,Female,70000,5,5,1,Professional,10/02/2023,14/07/1966,Partial College,10/02/2023,N. Vancouver
24416,Oscar Jenkins,M,Male,90000,4,4,1,Professional,29/08/2023,12/01/1967,High School,29/08/2023,Salem
24417,Christopher Harris,S,Male,130000,3,3,1,Management,08/01/2023,17/01/1967,Bachelors,08/01/2023,San Diego
24418,Brandon Garcia,S,Male,60000,2,2,0,Professional,17/12/2021,17/12/1960,High School,17/12/2021,Sooke
24419,Kaylee Rivera,M,Female,70000,4,4,1,Professional,27/04/2023,24/01/1966,High School,27/04/2023,Berkeley
24420,Marcus Price,M,Male,80000,3,3,1,Professional,23/01/2023,25/04/1961,Partial College,23/01/2023,Puyallup
24421,Seth Kelly,M,Male,90000,2,2,1,Professional,26/01/2023,26/08/1960,High School,26/01/2023,Olympia
24422,Thomas Lal,M,Male,80000,4,4,0,Management,21/04/2023,28/02/1941,Graduate Degree,21/04/2023,Concord
24423,Alyssa Harris,M,Female,130000,2,2,1,Management,28/03/2023,15/08/1940,Graduate Degree,28/03/2023,Los Angeles
24424,Morgan Russell,M,Female,130000,2,2,1,Management,21/03/2023,02/07/1952,Graduate Degree,21/03/2023,West Covina
24425,Chloe Ward,S,Female,90000,4,4,1,Professional,04/01/2023,10/02/1971,High School,04/01/2023,Bremerton
24426,Jordan Russell,M,Male,110000,5,5,1,Professional,21/10/2023,23/05/1966,Partial College,21/10/2023,Beverly Hills
24427,Evelyn Fernandez,S,Female,110000,3,3,1,Professional,18/01/2023,07/06/1966,Partial College,18/01/2023,City Of Commerce
24428,Hailey Price,M,Female,110000,4,4,1,Professional,19/11/2023,19/01/1966,Partial College,19/11/2023,Coronado
